Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-11-08 20:00:00,Armenia,Armenia,AM,166.04,227.95,55.12,12.03,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-08 21:00:00,Armenia,Armenia,AM,171.93,234.83,53.53,5.92,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-08 22:00:00,Armenia,Armenia,AM,176.07,240.05,52.41,4.95,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-08 23:00:00,Armenia,Armenia,AM,176.11,239.99,52.4,3.93,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-09 00:00:00,Armenia,Armenia,AM,177.27,241.56,52.09,4.6,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-09 01:00:00,Armenia,Armenia,AM,184.38,250.36,50.17,1.33,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-09 02:00:00,Armenia,Armenia,AM,176.74,241.65,52.23,5.79,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-09 03:00:00,Armenia,Armenia,AM,174.82,239.7,52.75,10.05,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-09 04:00:00,Armenia,Armenia,AM,150.22,209.79,59.4,21.67,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-09 05:00:00,Armenia,Armenia,AM,132.55,188.86,64.18,26.84,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-09 06:00:00,Armenia,Armenia,AM,125.48,180.04,66.09,28.94,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-09 07:00:00,Armenia,Armenia,AM,123.7,178.04,66.57,29.48,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-09 08:00:00,Armenia,Armenia,AM,119.91,173.27,67.59,30.1,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-09 09:00:00,Armenia,Armenia,AM,118.64,171.7,67.94,31.12,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-09 10:00:00,Armenia,Armenia,AM,116.33,168.47,68.56,31.18,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-09 11:00:00,Armenia,Armenia,AM,116.25,168.35,68.58,29.48,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-09 12:00:00,Armenia,Armenia,AM,139.78,197.11,62.22,24.06,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-09 13:00:00,Armenia,Armenia,AM,154.49,214.78,58.25,19.55,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-09 14:00:00,Armenia,Armenia,AM,156.06,216.47,57.82,18.79,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-09 15:00:00,Armenia,Armenia,AM,162.27,223.59,56.14,16.3,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-09 16:00:00,Armenia,Armenia,AM,166.23,228.49,55.07,14.5,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-09 17:00:00,Armenia,Armenia,AM,158.66,218.82,57.12,15.38,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-09 18:00:00,Armenia,Armenia,AM,159.42,219.81,56.91,15.44,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-09 19:00:00,Armenia,Armenia,AM,159.34,219.66,56.94,15.1,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-09 20:00:00,Armenia,Armenia,AM,165.25,226.87,55.34,11.56,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-09 21:00:00,Armenia,Armenia,AM,172.52,235.46,53.37,4.91,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-09 22:00:00,Armenia,Armenia,AM,177.07,241.23,52.14,3.92,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-09 23:00:00,Armenia,Armenia,AM,176.15,239.89,52.39,2.66,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-10 00:00:00,Armenia,Armenia,AM,176.32,240.2,52.35,3.49,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-10 01:00:00,Armenia,Armenia,AM,181.85,247.05,50.85,1.05,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-10 02:00:00,Armenia,Armenia,AM,173.0,236.79,53.24,5.59,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-10 03:00:00,Armenia,Armenia,AM,168.59,231.6,54.43,9.66,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-10 04:00:00,Armenia,Armenia,AM,145.27,203.21,60.74,20.7,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-10 05:00:00,Armenia,Armenia,AM,133.17,189.58,64.01,25.61,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-10 06:00:00,Armenia,Armenia,AM,122.36,175.91,66.93,27.7,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-10 07:00:00,Armenia,Armenia,AM,120.46,173.79,67.44,28.29,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-10 08:00:00,Armenia,Armenia,AM,123.42,177.56,66.64,27.84,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-10 09:00:00,Armenia,Armenia,AM,121.54,175.27,67.15,28.92,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-10 10:00:00,Armenia,Armenia,AM,125.75,180.13,66.01,27.8,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-10 11:00:00,Armenia,Armenia,AM,123.88,177.65,66.52,26.82,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-10 12:00:00,Armenia,Armenia,AM,144.44,202.64,60.96,22.32,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-10 13:00:00,Armenia,Armenia,AM,154.04,214.35,58.37,19.77,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-10 14:00:00,Armenia,Armenia,AM,161.66,223.51,56.31,18.47,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-10 15:00:00,Armenia,Armenia,AM,169.21,232.42,54.27,15.11,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-10 16:00:00,Armenia,Armenia,AM,171.43,235.07,53.67,13.34,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-10 17:00:00,Armenia,Armenia,AM,157.37,217.23,57.47,16.08,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-10 18:00:00,Armenia,Armenia,AM,162.71,223.97,56.02,14.73,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-10 19:00:00,Armenia,Armenia,AM,162.54,223.71,56.07,14.39,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-10 20:00:00,Armenia,Armenia,AM,172.16,235.43,53.47,8.55,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-10 21:00:00,Armenia,Armenia,AM,176.1,239.99,52.4,4.02,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-10 22:00:00,Armenia,Armenia,AM,180.21,245.17,51.3,3.07,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-10 23:00:00,Armenia,Armenia,AM,180.69,245.65,51.17,1.85,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-11 00:00:00,Armenia,Armenia,AM,195.62,264.99,47.13,2.3,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-11 01:00:00,Armenia,Armenia,AM,198.6,268.72,46.32,1.25,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-11 02:00:00,Armenia,Armenia,AM,195.08,265.17,47.28,5.45,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-11 03:00:00,Armenia,Armenia,AM,187.3,255.79,49.38,10.36,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-11 04:00:00,Armenia,Armenia,AM,163.59,226.94,55.79,22.02,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-11 05:00:00,Armenia,Armenia,AM,157.12,219.87,57.54,23.59,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-11 06:00:00,Armenia,Armenia,AM,152.64,213.96,58.75,23.95,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-11 07:00:00,Armenia,Armenia,AM,151.98,213.49,58.92,25.5,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-11 08:00:00,Armenia,Armenia,AM,150.3,211.28,59.38,25.1,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-11 09:00:00,Armenia,Armenia,AM,150.2,211.11,59.41,25.98,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-11 10:00:00,Armenia,Armenia,AM,144.44,203.57,60.96,26.57,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-11 11:00:00,Armenia,Armenia,AM,149.78,210.07,59.52,23.69,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-11 12:00:00,Armenia,Armenia,AM,163.2,226.62,55.89,21.22,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-11 13:00:00,Armenia,Armenia,AM,169.17,233.64,54.28,19.45,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-11 14:00:00,Armenia,Armenia,AM,171.63,236.48,53.61,19.14,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-11 15:00:00,Armenia,Armenia,AM,182.48,249.55,50.68,15.09,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-11 16:00:00,Armenia,Armenia,AM,187.04,255.17,49.45,12.75,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-11 17:00:00,Armenia,Armenia,AM,179.62,245.72,51.45,13.89,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-11 18:00:00,Armenia,Armenia,AM,179.76,245.84,51.42,13.41,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-11 19:00:00,Armenia,Armenia,AM,182.23,248.84,50.75,11.82,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-11 20:00:00,Armenia,Armenia,AM,180.9,246.83,51.11,9.44,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-11 21:00:00,Armenia,Armenia,AM,185.97,252.76,49.74,4.19,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-11 22:00:00,Armenia,Armenia,AM,191.19,259.36,48.33,2.96,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-11 23:00:00,Armenia,Armenia,AM,190.58,258.43,48.49,1.82,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-12 00:00:00,Armenia,Armenia,AM,191.04,259.04,48.37,1.93,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-12 01:00:00,Armenia,Armenia,AM,193.4,261.99,47.73,1.21,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-12 02:00:00,Armenia,Armenia,AM,189.9,258.69,48.68,5.98,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-12 03:00:00,Armenia,Armenia,AM,183.22,250.64,50.48,10.52,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-12 04:00:00,Armenia,Armenia,AM,162.38,225.21,56.11,21.17,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-12 05:00:00,Armenia,Armenia,AM,161.01,224.11,56.48,21.75,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-12 06:00:00,Armenia,Armenia,AM,150.12,211.02,59.43,25.59,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-12 07:00:00,Armenia,Armenia,AM,148.68,209.39,59.82,26.54,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-12 08:00:00,Armenia,Armenia,AM,146.78,206.98,60.33,26.97,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-12 09:00:00,Armenia,Armenia,AM,144.72,204.47,60.89,27.75,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-12 10:00:00,Armenia,Armenia,AM,140.57,199.11,62.01,28.25,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-12 11:00:00,Armenia,Armenia,AM,145.89,205.41,60.57,25.4,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-12 12:00:00,Armenia,Armenia,AM,162.61,225.89,56.05,21.42,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-12 13:00:00,Armenia,Armenia,AM,169.52,234.08,54.18,19.49,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-12 14:00:00,Armenia,Armenia,AM,170.04,234.48,54.04,19.07,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-12 15:00:00,Armenia,Armenia,AM,181.13,247.83,51.05,15.31,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-12 16:00:00,Armenia,Armenia,AM,183.4,250.45,50.43,12.64,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-12 17:00:00,Armenia,Armenia,AM,172.63,236.7,53.34,14.03,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-12 18:00:00,Armenia,Armenia,AM,176.25,241.2,52.36,12.49,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-12 19:00:00,Armenia,Armenia,AM,180.18,246.1,51.3,11.03,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-12 20:00:00,Armenia,Armenia,AM,181.12,247.01,51.05,8.54,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-12 21:00:00,Armenia,Armenia,AM,185.63,252.28,49.83,3.94,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-12 22:00:00,Armenia,Armenia,AM,190.54,258.52,48.5,3.03,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-12 23:00:00,Armenia,Armenia,AM,190.04,257.74,48.64,1.86,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-13 00:00:00,Armenia,Armenia,AM,190.95,258.92,48.39,1.96,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-13 01:00:00,Armenia,Armenia,AM,193.43,262.03,47.72,1.17,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-13 02:00:00,Armenia,Armenia,AM,190.26,259.07,48.58,5.7,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-13 03:00:00,Armenia,Armenia,AM,184.48,252.15,50.14,10.01,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-13 04:00:00,Armenia,Armenia,AM,162.17,225.11,56.17,21.28,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-13 05:00:00,Armenia,Armenia,AM,156.55,218.67,57.69,23.05,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-13 06:00:00,Armenia,Armenia,AM,149.7,210.62,59.54,25.56,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-13 07:00:00,Armenia,Armenia,AM,146.96,207.32,60.28,26.84,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-13 08:00:00,Armenia,Armenia,AM,146.1,206.27,60.51,27.34,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-13 09:00:00,Armenia,Armenia,AM,141.48,200.46,61.76,28.69,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-13 10:00:00,Armenia,Armenia,AM,140.61,199.06,62.0,28.07,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-13 11:00:00,Armenia,Armenia,AM,147.79,207.7,60.06,24.45,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-13 12:00:00,Armenia,Armenia,AM,163.95,227.64,55.69,21.19,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-13 13:00:00,Armenia,Armenia,AM,171.53,236.61,53.64,19.03,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-13 14:00:00,Armenia,Armenia,AM,172.06,236.98,53.5,18.18,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-13 15:00:00,Armenia,Armenia,AM,183.41,250.66,50.43,14.26,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-13 16:00:00,Armenia,Armenia,AM,184.35,251.64,50.17,12.32,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-13 17:00:00,Armenia,Armenia,AM,174.94,239.58,52.72,13.2,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-13 18:00:00,Armenia,Armenia,AM,178.27,243.79,51.82,12.42,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-13 19:00:00,Armenia,Armenia,AM,181.34,247.62,50.99,11.25,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-13 20:00:00,Armenia,Armenia,AM,185.12,252.11,49.97,8.0,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-13 21:00:00,Armenia,Armenia,AM,191.24,259.41,48.31,2.94,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-13 22:00:00,Armenia,Armenia,AM,195.37,264.68,47.2,2.38,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-13 23:00:00,Armenia,Armenia,AM,194.72,263.71,47.37,1.26,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-14 00:00:00,Armenia,Armenia,AM,193.54,262.29,47.69,2.09,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-14 01:00:00,Armenia,Armenia,AM,196.2,265.61,46.97,1.21,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-14 02:00:00,Armenia,Armenia,AM,193.27,262.98,47.77,5.8,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-14 03:00:00,Armenia,Armenia,AM,186.17,254.38,49.68,10.3,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-14 04:00:00,Armenia,Armenia,AM,163.97,227.36,55.68,21.41,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-14 05:00:00,Armenia,Armenia,AM,154.77,216.8,58.17,24.11,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-14 06:00:00,Armenia,Armenia,AM,150.64,212.0,59.29,25.57,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-14 07:00:00,Armenia,Armenia,AM,150.11,211.3,59.43,25.7,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-14 08:00:00,Armenia,Armenia,AM,147.59,208.08,60.11,26.34,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-14 09:00:00,Armenia,Armenia,AM,146.02,206.1,60.53,27.06,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-14 10:00:00,Armenia,Armenia,AM,144.75,204.43,60.88,27.8,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-14 11:00:00,Armenia,Armenia,AM,145.89,205.53,60.57,25.14,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-14 12:00:00,Armenia,Armenia,AM,166.22,230.63,55.08,21.22,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-14 13:00:00,Armenia,Armenia,AM,172.84,238.32,53.29,19.0,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-14 14:00:00,Armenia,Armenia,AM,176.37,242.48,52.33,17.81,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-14 15:00:00,Armenia,Armenia,AM,185.95,253.91,49.74,14.06,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-14 16:00:00,Armenia,Armenia,AM,186.9,254.92,49.49,12.19,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-14 17:00:00,Armenia,Armenia,AM,178.58,244.46,51.74,14.59,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-14 18:00:00,Armenia,Armenia,AM,181.18,247.62,51.03,12.94,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-14 19:00:00,Armenia,Armenia,AM,182.87,249.64,50.58,11.61,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-14 20:00:00,Armenia,Armenia,AM,184.55,251.45,50.12,8.62,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-14 21:00:00,Armenia,Armenia,AM,191.1,259.32,48.35,3.64,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-14 22:00:00,Armenia,Armenia,AM,195.8,265.28,47.08,2.71,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-14 23:00:00,Armenia,Armenia,AM,195.27,264.46,47.22,1.61,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-15 00:00:00,Armenia,Armenia,AM,196.46,266.06,46.9,2.15,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-11-15 01:00:00,Armenia,Armenia,AM,199.16,269.44,46.17,1.24,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
